Name,Count
快如闪电,8
云中,8
死活,8
难看,8
造诣,8
哼哼,8
四哥,8
正午,8
不舍,8
走过,8
乘坐,8
赶不上,8
黄色,8
寡妇,8
容让,8
深山,8
击落,8
柔软,8
咬住,8
算不了,8
变了,8
却把,8
得下,8
真像,8
听过,8
玄虚,8
枉然,8
当儿,8
到外,8
深夜,8
走路,8
当初,8
一大块,8
一桩,8
筹划,8
一忽儿,8
叫嚷,7
拜伏,7
长袖,7
继承,7
拔了,7
原委,7
大响,7
能使,7
素不相识,7
离座,7
挡不住,7
睡在,7
只管,7
不怎么,7
两船,7
肥肉,7
糟糕,7
锋利,7
轰然,7
她先,7
相待,7
瓷瓶,7
多好,7
无物,7
掌势,7
依法,7
步进,7
早日,7
棒打,7
会打,7
臂膀,7
门道,7
下行,7
抢去,7
小鬼,7
跃进,7
大伙,7
映照,7
细说,7
耽搁,7
不利,7
出鞘,7
拉起,7
且莫,7
坚实,7
失落,7
催促,7
相逢,7
决定,7
扭打,7
就做,7
易如反掌,7
一站,7
会出,7
瞧得起,7
露面,7
话儿,7
男装,7
乔寨主,7
舱底,7
记了,7
先上,7
都没,7
等功,7
摸着,7
做饭,7
旷野,7
后脑,7
睡得,7
圆球,7
扬手,7
留意,7
来抓,7
开眼界,7
天井,7
之喜,7
宽心,7
栽在,7
甘拜下风,7
别哭,7
待你,7
几转,7
俊雅,7
好香,7
满面,7
再找,7
所写,7
甚急,7
自己人,7
上台,7
凉风,7
轮流,7
尚能,7
眼到,7
上门来,7
焦黄,7
跌了,7
守得,7
往前,7
烧得,7
僧袍,7
画了,7
清明,7
却向,7
潼关,7
观战,7
淡淡的,7
厨子,7
同伴,7
亦无,7
之学,7
一线,7
云栖,7
连挥,7
屋外,7
迎上,7
唱曲,7
会被,7
找她,7
笑语,7
体内,7
蹑足,7
但有,7
利剑,7
寒光,7
托大,7
眼角,7
当前,7
彻骨,7
右舷,7
肥胖,7
碧波,7
药瓶,7
胸膛,7
留情,7
待到,7
指了,7
为非作歹,7
吃力,7
不凡,7
凛凛,7
逃回,7
木料,7
忽忽,7
秀发,7
眼力,7
利刃,7
学来,7
待了,7
说不出口,7
便打,7
瞧热闹,7
立下,7
攻去,7
可教,7
拉屎,7
旁听,7
踏着,7
开玩笑,7
不乱,7
年老,7
背书,7
回头看,7
号叫,7
砖头,7
他妈的,7
安稳,7
小童,7
碰上,7
上海,7
花丛,7
穷酸,7
一批,7
将不,7
能听,7
在内,7
不清,7
弯弓,7
动过,7
讲究,7
邪恶,7
供桌,7
不留,7
冲下,7
转出,7
银光,7
早死,7
这身,7
报道,7
打起,7
林边,7
用足,7
立了,7
八步,7
虚晃,7
主帅,7
远不如,7
白云,7
点到,7
乐音,7
飘然,7
恶毒,7
凉气,7
再回来,7
筋骨,7
冲上,7
日南,7
天下无双,7
可怖,7
先救,7
大鸟,7
好苦,7
请说,7
此际,7
小将,7
再回,7
奸徒,7
丸药,7
灰色,7
出家人,7
黑云,7
各派,7
别管,7
无伤,7
重赏,7
失敬,7
要得,7
好呀,7
刚到,7
天花,7
罢休,7
东海,7
闪电般,7
胡里胡涂,7
几欲,7
溜下,7
闹了,7
隆起,7
历代,7
时常,7
粗细,7
帮规,7
性急,7
甚大,7
都去,7
惹恼,7
大法,7
大当,7
屋子里,7
着数,7
能及,7
再没,7
缠绵,7
大嚼,7
莽撞,7
精明,7
怪鱼,7
如有,7
愁苦,7
见外,7
都倒,7
生出,7
分辩,7
免了,7
雪中,7
泄露,7
豪迈,7
因我,7
束手无策,7
中伤,7
打算,7
最怕,7
梵语,7
摆脱,7
明路,7
心满意足,7
讥嘲,7
光滑,7
并没,7
曲子,7
之首,7
村外,7
见多识广,7
懒得,7
铁脚,7
另一名,7
只怪,7
得当,7
处死,7
出人,7
心花怒放,7
发上,7
初次,7
窥伺,7
拥着,7
两派,7
御敌,7
得点,7
繁复,7
练习,7
却与,7
算数,7
探访,7
睁着,7
不作,7
忽都虎,7
将到,7
之名,7
逃不了,7
生光,7
不以为意,7
平白,7
斗不过,7
人居,7
人年,7
惨状,7
取得,7
刀枪,7
当路,7
洞穴,7
儿女,7
真难,7
都到,7
快给我,7
云雾,7
随时,7
江山,7
青光,7
跌得,7
日见,7
携带,7
竟与,7
下风,7
公文,7
背负,7
满腹,7
误伤,7
里外,7
险些儿,7
入耳,7
自相,7
不寒而栗,7
她还,7
大嫂,7
温暖,7
杀伤,7
翠微,7
穷人,7
作主,7
恭谨,7
那口,7
中箭,7
那几,7
新招,7
来下,7
加入,7
有脚,7
翻阅,7
不止,7
依样葫芦,7
高大,7
邪道,7
盘桓,7
连你,7
着上,7
从军,7
刺到,7
生生,7
神威,7
幽幽,7
如火,7
好么,7
二女,7
份上,7
昨日,7
不哭,7
之故,7
还剩,7
将过去,7
温柔,7
凡是,7
哇哇大叫,7
田中,7
喷出,7
欺辱,7
蜿蜒,7
看她,7
城门,7
机伶,7
满头大汗,7
伸到,7
离地,7
重围,7
转舵,7
略有,7
合围,7
驾临,7
悄悄的,7
无望,7
这一点,7
中计,7
和好,7
委实,7
天性,7
透了,7
苦楚,7
截断,7
能给,7
掩上,7
灿然,7
她到,7
小孩儿,7
皮肉,7
却能,7
押着,7
狼狈不堪,7
年间,7
在上,7
插着,7
一共,7
老了,7
沙滩,7
拦路,7
斗智,7
犹豫,7
风吹,7
孤零零,7
眼神,7
谈了,7
硬要,7
人间,7
泥鳅,7
飘动,7
几遍,7
便给,7
望望,7
别想,7
下场,7
美人儿,7
亲了,7
劝慰,7
斗志,7
药粉,7
踢开,7
两件,7
带兵,7
大火,7
一包,7
乱成,7
心爱,7
能手,7
显然是,7
爱她,7
粗浅,7
酒家,7
毛骨悚然,7
十六,7
公平,7
过小,7
魂不附体,7
极尽,7
一女,7
捧住,7
胸怀,7
实有,7
阳城,7
满头,7
专心,7
嘴边,7
两眼,7
真是假,7
摆着,7
怜惜,7
大眼,7
念道,7
一等,7
狰狞,7
走后,7
飞回,7
陪我,7
观赏,7
隔壁,7
你俩,7
一无,7
大雾,7
大字,7
托了,7
不作声,7
所发,7
傲慢,7
相望,7
几颗,7
忽而,7
逃不过,7
帐篷,7
小屋,7
想得到,7
下沉,7
足底,7
意中人,7
这会,7
繁华,7
自然而然,7
即从,7
拜谢,7
责骂,7
不论如何,7
朔风,7
无计,7
透出,7
一划,7
安睡,7
嘶哑,7
巨石,7
当是,7
性命之忧,7
险象环生,7
驰马,7
这篇,7
指甲,7
气冲,7
湍急,7
变幻,7
面貌,7
湿了,7
孩童,7
下堕,7
下流,7
刀光,7
故居,7
提心吊胆,7
不脱,7
收起,7
上画,7
巧妙,7
躺下,7
他指,7
易于,7
大厅,7
就不会,7
所思,7
快将,7
灵前,7
要不要,7
新鲜,7
弹出,7
远远望,7
放走,7
衣领,7
围着,7
掉下,7
上水,7
一仗,7
保全,7
岳丈,7
而为,7
擦了,7
河北,7
一抬头,7
一扭,7
认贼作父,7
幼子,7
跳跃,7
往上,7
追杀,7
升起,7
自保,7
向人,7
羡慕,7
称谢,7
意外,7
想法子,7
地势,7
时尚,7
北门,7
为此,7
掩面,7
之恩,7
会见,7
无幸,7
识破,7
急退,7
天真烂漫,7
火花,7
松鼠,7
遥望,7
打落,7
结交,7
深意,7
不屈,7
自寻,7
嫡传,7
才智,7
耻笑,7
都还,7
不管怎样,7
而入,7
周到,7
等得,7
看破,7
大功告成,7
太公,7
指节,7
救命之恩,7
跨出,7
西去,7
疯子,7
站住,7
刚硬,7
许多人,7
二弟,7
干草,7
上次,7
紧跟,7
足尖,7
生下,7
两枝,7
逼迫,7
喜得,7
并不在,7
轻重,7
沈青刚,7
照得,7
走动,7
彷徨,7
搬到,7
不差,7
用手指,7
脑后,7
劈到,7
必要,7
递出,7
狂笑,7
别处,7
精熟,7
火腿,7
说得上,7
石油,7
苦了,7
后腿,7
就被,7
找来,7
它不,7
怪声,7
上得,7
洞房花烛,7
空有,7
试探,7
放回,7
旗号,7
来年,7
几套,7
灵柩,7
所伤,7
多事,7
没趣,7
稍稍,7
船底,7
捧着,7
碎了,7
活了,7
弯了,7
中将,7
气愤,7
出自,7
亲密,7
粮食,7
在打,7
猛扑,7
脱出,7
云南,7
走回,7
三军,7
满心,7
想不通,7
拍掌,7
再要,7
所作,7
说不得,7
靖安,7
不清楚,7
豁出,7
两败俱伤,7
海螺,7
本以,7
山坡,7
喜悦,7
机缘,7
弯下,7
蒲扇,7
收藏,7
横行,7
搜寻,7
都来,7
相聚,7
大敌,7
再好没有,7
上点,7
跳到,7
罩住,7
缠着,7
撞击,7
小石子,7
攻来,7
白光,7
书信,7
日中,7
生于,7
君臣,7
坚冰,7
击打,7
太多,7
仓卒,7
争斗,7
军民,7
各家,7
保护,7
翻上,7
音讯,7
天竺僧人,7
又得,7
找些,7
二十多,7
惊喜,7
山水,7
无怪,7
大惊失色,7
南去,7
则是,7
何来,7
言之,7
陪他,7
理了,7
有救,7
战马,7
谢你,7
破烂,7
还差,7
脚底,7
大枪,7
从来,7
小马,7
拉手,7
就回,7
森森,7
一软,7
练就,7
别给,7
没看,7
纯熟,7
等着,7
想出来,7
神仙,7
袈裟,7
天下无敌,7
身材魁梧,7
手牵着,7
大名,7
写字,7
后园,7
天半,7
私通,7
几根,7
二十四,7
统领,7
细微,7
无妨,7
之感,7
进一,7
小事,7
尘世,7
三爷,7
有伤,7
艰难,7
乱军,7
相劝,7
一节,7
同在,7
喜不自胜,7
分为,7
怪叫,7
卑职,7
下放,7
一粒,7
牡丹,7
高处,7
七寸,7
真叫,7
等她,7
想当年,7
没在,7
缰绳,7
快出来,7
气喘吁吁,6
拦腰,6
招亲,6
熟习,6
则不,6
攻上,6
塞入,6
回复,6
一月,6
顺眼,6
为首,6
摔跤,6
夹住,6
落脚,6
摆手,6
一跃而起,6
即是,6
一语不发,6
明晚,6
昂头,6
赏赐,6
牵动,6
奇珍异宝,6
沅江,6
邪气,6
六岁,6
隔得,6
多有,6
越好,6
大拇指,6
未看,6
二十五,6
欢声,6
刺猬,6
跟随在,6
议论,6
阴阳,6
国人,6
夜里,6
开小,6
结结巴巴,6
未出,6
官道,6
一怒,6
负起,6
清香,6
饶命,6
神气,6
一败涂地,6
曲调,6
既要,6
都让,6
求亲,6
说话声,6
长长的,6
足印,6
马鞍,6
而回,6
惨叫,6
垂泪,6
直行,6
本可,6
起头,6
但对,6
同来,6
教得,6
邪魔,6
相视,6
天子,6
纵横天下,6
尽情,6
自忖,6
那匹,6
没来由,6
一缕,6
尝尝,6
爽爽,6
不相同,6
秘密,6
出丑,6
西路,6
放慢,6
曲曲,6
长于,6
长进,6
躲开,6
响过,6
圈儿,6
肥大,6
后患,6
花园,6
记在,6
斩钉截铁,6
字形,6
城里,6
侥幸,6
言辞,6
欣然,6
谎话,6
含意,6
做大,6
陪她,6
亮光,6
占便宜,6
厮守,6
别无,6
腿法,6
上桅,6
途径,6
如常,6
跟我来,6
浓痰,6
相加,6
一桌,6
大驾,6
击掌,6
翻起,6
拖了,6
豪气,6
闭门,6
湖心,6
精致,6
久经,6
气在,6
万万不能,6
想不起来,6
遭难,6
大破,6
东南,6
涌出,6
神往,6
猛推,6
印痕,6
塞住,6
谢罪,6
必胜,6
挨到,6
一马,6
两拳,6
能知,6
高台,6
掷下,6
用不着,6
撕成,6
日前,6
中情,6
昔年,6
着恼,6
杀气,6
尽心,6
积雪,6
独个儿,6
下为,6
已使,6
月前,6
人气,6
道藏,6
别生气,6
相思,6
有比,6
高深,6
卷起,6
打碎,6
别过,6
仇恨,6
禁地,6
突出,6
捧起,6
领路,6
在冰,6
撑在,6
留下了,6
配得,6
意图,6
助战,6
说不出来,6
行止,6
把手,6
放出,6
样儿,6
太不,6
不要紧,6
一叫,6
此等,6
窗缝,6
下回,6
快把,6
发令,6
无聊,6
另行,6
会要,6
我辈,6
关在,6
倒也罢了,6
垂首,6
严守,6
吮吸,6
稍减,6
见谅,6
用处,6
冲天,6
震动,6
行在,6
起兵,6
包含,6
身处,6
柬帖,6
口说,6
千几,6
杀人不眨眼,6
这么久,6
钻出来,6
木桨,6
扑通一声,6
全然不同,6
多人,6
人形,6
酸楚,6
这里是,6
遵从,6
复原,6
推动,6
奋不顾身,6
要使,6
衣角,6
烧成,6
上金,6
下海,6
先在,6
拔剑,6
算啦,6
山脚,6
亲眼所见,6
其实是,6
膂力,6
杀过,6
麾下,6
不怪,6
跟谁,6
化子,6
人参,6
盒中,6
大礼,6
铿铿,6
再试,6
华贵,6
这么一来,6
到家,6
冲来,6
本身,6
盗去,6
跌下去,6
忘不了,6
引见,6
手抱着,6
急转,6
招了,6
污垢,6
最上,6
哭得,6
鱼口,6
气力,6
要人,6
从何说起,6
清静,6
帽子,6
怪招,6
老实,6
衣衫褴褛,6
这张,6
宽怀,6
闭上,6
抵住,6
八条,6
费事,6
她就,6
心惊胆战,6
传言,6
一缸,6
听不到,6
防护,6
经年,6
越看,6
好得,6
看守,6
二用,6
反身,6
营房,6
甚好,6
肥肥,6
整整,6
中高,6
一拨,6
凸出,6
讨教,6
靠岸,6
别来无恙,6
目不转睛,6
不耐,6
鸡腿,6
射了,6
双耳,6
过不了,6
着火,6
总是有,6
可算,6
关连,6
难熬,6
男子汉大丈夫,6
年华,6
瓜子,6
轰轰,6
踢倒,6
高峰,6
数千,6
侠士,6
该不该,6
关了,6
有用,6
气象,6
翻脸,6
熄灭,6
指指,6
大柳树,6
发麻,6
复仇,6
和气,6
了啦,6
落后,6
可用,6
真功夫,6
成就,6
迁怒,6
大官,6
怀有,6
星光,6
能以,6
浑厚,6
壮汉,6
挣扎着,6
沉着脸,6
偶然,6
战局,6
一格,6
醉了,6
谁能,6
擅自,6
投入,6
好歹,6
发呆,6
逼出,6
非如,6
一摔,6
怒吼,6
土地,6
小径,6
决然,6
拿得,6
数说,6
赶快,6
送入,6
直闯,6
莫名其妙,6
气上,6
不变,6
十八九,6
脑筋,6
皇子,6
秤锤,6
慈祥,6
侍候,6
不关,6
避一避,6
闪闪发光,6
一堵,6
外门,6
滚出来,6
机密,6
和穆,6
央求,6
六年,6
墓室,6
居民,6
死里逃生,6
谢过,6
一是,6
遗言,6
寂静无声,6
抢过去,6
痊愈,6
烧菜,6
缘由,6
中被,6
寝宫,6
激动,6
混入,6
偷来,6
城头,6
大致,6
野兔,6
不过来,6
高姓大名,6
一通,6
管得,6
都做,6
得气,6
下第,6
难分,6
郊外,6
为主,6
奇痛,6
中东,6
一时三刻,6
昂起,6
转到,6
一喝,6
墙边,6
触手,6
大江,6
西藏,6
四散,6
赫赫,6
痛了,6
垂头,6
家破人亡,6
句子,6
猜测,6
没完,6
偷眼,6
多些,6
显见,6
那几个,6
而成,6
一甩,6
秘要,6
有害,6
拔起,6
才会,6
摇头晃脑,6
残疾,6
给谁,6
下首,6
可多,6
谁来,6
还请,6
万状,6
族长,6
意在,6
后会有期,6
楼房,6
饲养,6
乱转,6
高地,6
慢了,6
心智,6
倒水,6
围成,6
喜出望外,6
所云,6
加紧,6
莫大,6
有声,6
另一端,6
千方百计,6
干笑,6
碎成,6
去做,6
人意,6
背弃,6
卑鄙,6
跳上,6
在呼,6
得意洋洋,6
众将士,6
被封,6
分头,6
山顶,6
投了,6
看过,6
透明,6
外衣,6
见爱,6
新婚,6
端起,6
没说,6
在台,6
两碗,6
随他,6
中看,6
会做,6
道不是,6
非难,6
面色,6
奋勇,6
小店,6
到头,6
中饭,6
骨头,6
染上,6
哪里找,6
出世,6
刺耳,6
管我,6
不允,6
各出,6
畏惧,6
鸟儿,6
一抱,6
惧怕,6
衣饰,6
一条条,6
奇经八脉,6
多年前,6
亲见,6
翻翻,6
如你,6
亲亲,6
假扮,6
睡着了,6
僻静,6
渺茫,6
不足以,6
则以,6
以对,6
帮会,6
苦笑,6
晚饭,6
鬼灵精,6
解闷,6
离岸,6
其名,6
上到,6
天竺,6
抓下,6
必无,6
小僧,6
许婚,6
一抛,6
弱点,6
恰到好处,6
平台,6
火头,6
大增,6
图形,6
抢来,6
白布,6
含泪,6
必去,6
脱口,6
珍贵,6
铁钉,6
真话,6
乞儿,6
自大,6
哀求,6
能敌,6
七十,6
手力,6
爷儿俩,6
西方,6
畅快,6
下酒,6
官家,6
止步,6
一尺,6
敢走,6
交换,6
一本正经,6
嘲讽,6
最大,6
四行,6
借了,6
武林高手,6
探望,6
肚兜,6
这还,6
打手势,6
恨我,6
拔下,6
交战,6
有仇,6
吐在,6
稍加,6
田七,6
神通广大,6
极有,6
有备,6
开口说,6
品题,6
年纪轻轻,6
争先,6
稀松,6
童颜,6
十日,6
五五,6
颜色,6
潜入,6
众多,6
赔罪,6
地洞,6
生爱,6
武艺高强,6
这份,6
尽量,6
塞子,6
送他,6
这厮,6
花样,6
制服,6
闯出,6
焉能,6
戴了,6
上脸,6
扑击,6
林子,6
连日,6
一下子,6
波浪,6
数到,6
衣裳,6
份量,6
不配,6
恭敬,6
同归,6
三夜,6
窜到,6
巡逻,6
转为,6
高了,6
一上来,6
顿足,6
里人,6
大德,6
箭杆,6
伤愈,6
猛将,6
自如,6
每天,6
走吧,6
变起,6
发怒,6
六个人,6
仍与,6
顶在,6
说下去,6
既无,6
又会,6
约会,6
断腿,6
手忙脚乱,6
朱红,6
来头,6
不忘,6
下走,6
克敌制胜,6
克星,6
安安静静,6
细想,6
钻过,6
中小,6
墙头,6
尤为,6
金发,6
议和,6
含义,6
天资,6
廿四,6
她放,6
菜篮,6
短衫,6
乍见,6
经受,6
猜得,6
刚从,6
店伙,6
奋起,6
与此,6
依从,6
正打,6
闹得,6
烂熟,6
一插,6
沉船,6
些小,6
担忧,6
攻破,6
进城,6
根柢,6
几样,6
摆布,6
北风,6
无奇,6
可是她,6
冲击,6
便能,6
师恩,6
拉到,6
攻心,6
恩怨,6
仰天大笑,6
倒好,6
药方,6
册封,6
扑出,6
防不胜防,6
李广,6
失陪,6
胆战心惊,6
两浙,6
挨打,6
就好,6
舍得,6
点拨,6
问得,6
干脆,6
更紧,6
心灵,6
蛇头,6
鬼计,6
夺回,6
何日,6
推了,6
渡江,6
有言在先,6
有眼,6
人才,6
忘却,6
不好意思,6
排下,6
落单,6
每个,6
守夜,6
一寸,6
算不得,6
逃避,6
尽快,6
次要,6
大臣,6
焦木和尚,6
那般,6
终须,6
脸色苍白,6
一抹,6
安身,6
慈悲为怀,6
招式,6
太重,6
蜡丸,6
一阵阵,6
所受,6
脚程,6
闪躲,6
两半,6
六师,6
吹动,6
层层,6
一上,6
拿过,6
元帅,6
不显,6
连发,6
小手,6
竹帘,6
退回,6
旨意,6
请问,6
人耳,6
先把,6
恶意,6
嵌入,6
三件,6
一倍,6
好呢,6
屋去,6
沮丧,6
人满,6
低下头来,6
失足,6
墓道,6
流星,6
拍马,6
请安,6
可好,6
雷轰,6
夹层,6
惊险,6
小山,6
一照,6
绝学,6
寂静,6
胸腹,6
旧事,6
挥了,6
翡翠,6
着落,6
停住,6
脓包,6
很有,6
玉盘,6
枝叶,6
残忍,6
再放,6
哽住,6
曾有,6
俘虏,6
宁静,6
不学,6
半斤八两,6
塞在,6
眉目,6
故世,6
火烧,6
壮健,6
毕生,6
风不,6
先说,6
经脉,6
点破,6
铁剑,6
不落,6
敢向,6
忽然之间,6
发疯,6
变作,6
白胡子,6
喝干,6
易得,6
那句话,6
形迹,6
进步,6
小舟,6
行使,6
输给,6
着着,6
柜上,6
之宝,6
长生,6
端倪,6
五湖,6
何苦,6
臭气,6
翻飞,6
一筹,6
草地,6
投机,6
十多天,6
照料,6
大骂,6
称呼,6
很不,6
手足无措,6
岂有此理,6
侠义道,6
和金,6
来试,6
红缨,6
好奇,6
离弦,6
一挺,6
更好,6
尾巴,6
传送,6
柱子,6
媳妇儿,6
痛苦,6
镜中,6
多想,6
教头,6
且听,6
进益,6
开开眼,6
监视,6
铸成,6
我吗,6
行路,6
兵卒,6
献给,6
形相,6
袍子,6
再快,6
报仇雪恨,6
更令,6
敢打,6
奔腾,6
害臊,6
光彩,6
兄弟俩,6
硬拚,6
目睹,6
焦虑,6
世子,6
呈上,6
骨节,6
光灿,6
举火,6
无形,6
战战兢兢,6
败在,6
气闷,6
而别,6
沉入,6
侧击,6
青草,6
躺着,6
了却,6
顾念,6
如同,6
位在,6
洞箫,6
妖法,6
两条腿,6
好酒,6
报应,6
有灵,6
冲锋陷阵,6
咬紧牙关,6
沙堆,6
跳出,6
没做,6
明珠,6
会去,6
刻了,6
桃树,6
动起,6
又用,6
不可不,6
第二条,6
冲过去,6
弥陀,6
殷红,6
越墙,6
攻到,6
作恶,6
灵机一动,6
五十,6
狂风,6
来比,6
每个人,6
叫出,6
难解难分,6
煞是,6
头晕眼花,6
收入,6
霹雳,6
抗拒,6
指使,6
发难,6
追捕,6
约束,6
轻击,6
无干,6
穿入,6
服下,6
攻得,6
颠三倒四,6
垂柳,6
信我,6
钩住,6
一凉,6
用毒,6
咬得,6
打岔,6
儿时,6
野马,6
凄厉,6
相陪,6
扑来,6
骑上,6
老虎,6
一招半式,6
再进,6
出身,6
找上,6
大关,6
错过,6
跨上,6
火石,6
定下,6
流血,6
逃去,6
责备,6
第十九,6
半只,6
遭劫,6
门弟,6
光了,6
精纯,6
揪住,6
扬帆,6
能去,6
要命,6
密密麻麻,6
预备,6
砍下,6
把头,6
没空,6
计算,6
射在,6
居然有,6
把酒,6
一方,6
举过,6
数十人,6
雪山,6
子弟,6
汗珠,6
怪了,6
连着,6
化开,6
瘦丐,6
嘻笑,6
主要,6
恩德,6
铁蹄,6
她把,6
安好,6
自以为,6
用你,6
动身,6
铿锵,6
躲过,6
小朋友,6
凄苦,6
晶莹,6
绑缚,6
布衫,6
一前一后,5
从上,5
茫然失措,5
脸笑,5
不怀好意,5
亦必,5
立功,5
罕闻,5
自左,5
收兵,5
拿些,5
目中,5
大汗淋漓,5
呼出,5
敢开,5
无益,5
慈和,5
极易,5
财主,5
勾住,5
治病,5
音律,5
昔时,5
通知,5
树顶,5
朝夕,5
孤苦,5
血竭,5
严霜,5
最难,5
牧羊犬,5
加以,5
雪花,5
活生生,5
占住,5
娶妻,5
此番,5
凶多吉少,5
想当,5
关外,5
把子,5
当铺,5
去偷,5
近亲,5
心酸,5
树顶上,5
没出息,5
紧握,5
秀眉,5
低下头去,5
译出,5
师母,5
白雾,5
丹药,5
亡故,5
夫子,5
活活,5
挑拨,5
不见得,5
擦过,5
一开,5
将领,5
汉武帝,5
所得,5
捡拾,5
鸡汤,5
刻在,5
纷至沓来,5
难逢,5
高呼,5
闲人,5
啊哈,5
生死关头,5
几拳,5
好客,5
闲谈,5
永不,5
着儿,5
算到,5
想将,5
往日,5
楼顶,5
快让,5
狂叫,5
着眼,5
东西南北,5
纸质,5
三万,5
再出,5
觅路,5
姑姑,5
猎犬,5
披着,5
分神,5
放眼望去,5
楞楞,5
活捉,5
光明,5
后门,5
充满,5
年所,5
未了,5
自此,5
天平,5
顾忌,5
长得,5
可出,5
官名,5
中落,5
把戏,5
分作,5
二三十,5
看不清楚,5
碗橱,5
勃发,5
到达,5
扭断,5
请上,5
姿态,5
法相,5
一咬,5
脸皮,5
人后,5
打拳,5
将门,5
白玉,5
还把,5
稍宽,5
压根儿,5
手握着,5
如能,5
凄凉,5
几把,5
拉拉,5
归于,5
面容,5
一扇,5
偷鸡摸狗,5
搭住,5
裹住,5
撕了,5
屠城,5
一叠,5
鞑子,5
造福,5
折为,5
轻视,5
金鱼,5
后军,5
细沙,5
充沛,5
小室,5
上说,5
请我,5
右首,5
出铁,5
真义,5
诚恳,5
要冲,5
灵丹妙药,5
牛皮,5
振翅,5
亡母,5
滚倒,5
功名,5
罪孽,5
面人,5
美妙,5
爪子,5
几手,5
小树,5
南路,5
乞讨,5
血渍,5
作别,5
敬畏,5
回报,5
软了,5
分给,5
消解,5
小镇,5
手拿着,5
中放,5
过门,5
挂怀,5
难解,5
取水,5
又以,5
遮住,5
躲得,5
两天,5
无冤无仇,5
飞驰,5
浸在,5
鞭打,5
日久,5
能用,5
外张,5
礼法,5
而她,5
去学,5
部位,5
退步,5
饭碗,5
捏造,5
掩埋,5
但因,5
饱了,5
大气,5
人家说,5
隐隐作痛,5
细细的,5
将就,5
口风,5
仰起,5
卷住,5
知难而退,5
而有,5
何妨,5
切割,5
死于,5
木盒,5
相通,5
禁军,5
来往,5
但凭,5
得来,5
快滚,5
星星,5
暗笑,5
无路,5
两湖,5
法杖,5
却可,5
晦气,5
村人,5
一段路,5
那座,5
尊姓,5
屏息,5
开得,5
都不是,5
机身,5
奇异,5
花影,5
随同,5
情爱,5
苏州,5
策马,5
相比,5
一停,5
为恶,5
殿后,5
屋瓦,5
貂皮,5
惨厉,5
冲口而出,5
主儿,5
劫难,5
之苦,5
鬼计多端,5
湖滨,5
扭动,5
大豪,5
长生不老,5
突围,5
知己,5
性格,5
绝非,5
昨天,5
失去,5
兴起,5
通行,5
拜师,5
勒住,5
阻挡,5
白日,5
叩见,5
涌来,5
搂在,5
捕快,5
炉火纯青,5
美意,5
二百,5
遭到,5
哪一天,5
俨然,5
脊骨,5
机敏,5
女真,5
回到家,5
强笑,5
唱了,5
全部,5
飞跃,5
黄沙,5
双笔,5
找上门来,5
没听说过,5
入定,5
滚来滚去,5
非要,5
游到,5
偏僻,5
异心,5
激战,5
拔出来,5
屋檐,5
相互间,5
神机妙算,5
懊悔,5
呼起来,5
刚刚,5
枝节,5
羊肉,5
第十一,5
礼聘,5
激将,5
南瓜,5
何难,5
守门,5
圈套,5
逃生,5
唾沫,5
偎倚,5
就用,5
等身,5
扑翻,5
诗经,5
献上,5
心苦,5
鱼儿,5
三碗,5
多问,5
敌不住,5
罕有,5
长鸣,5
缸内,5
中用,5
又分,5
千丈,5
敢在,5
她所,5
紧抱,5
馋涎,5
身经,5
三更,5
谦逊,5
一支,5
书法,5
门板,5
就与,5
打从,5
歹意,5
拚死,5
感念,5
绵绵,5
两全其美,5
上千,5
罩上,5
这一个,5
道白,5
装了,5
点得,5
勇敢,5
以下,5
都从,5
十四,5
古物,5
敢用,5
革囊,5
贵姓,5
有喜,5
吃菜,5
不从,5
暴跳如雷,5
面临,5
生相,5
起立,5
方圆,5
钉住,5
做得到,5
侵犯,5
不点,5
四野,5
金字,5
会想,5
何尝,5
激起,5
中点,5
几行字,5
夹在,5
北去,5
葬在,5
咬着,5
怀了,5
翻下,5
碗口,5
持刀,5
军情,5
关系,5
湿透,5
气绝,5
下联,5
干上,5
这根,5
月来,5
输赢,5
真傻,5
推拿,5
三成,5
贵人,5
拥抱,5
轻忽,5
所能,5
斑斑,5
未久,5
愿意,5
过节,5
语意,5
三十余,5
药铺,5
挺好,5
明知不,5
确然,5
技艺,5
狂喜,5
中正,5
激烈,5
买药,5
味儿,5
让给,5
钱财,5
敢过来,5
下情,5
服过,5
白菜,5
抿嘴,5
窗上,5
问了,5
闻道,5
包好,5
结下,5
哇哇,5
弄得,5
翻来覆去,5
黑貂,5
就地,5
宗祠,5
庙里,5
中二,5
后劲,5
小羊,5
大半年,5
非死即伤,5
宅第,5
之母,5
小儿,5
抹了,5
歌舞,5
不自,5
当天,5
按摩,5
溜出,5
无敌,5
一踢,5
付了,5
倾倒,5
见底,5
唯一,5
精锐,5
所作所为,5
厚礼,5
傻笑,5
面相,5
实说,5
孙儿,5
黑沉沉,5
做你,5
哭出,5
推得,5
养了,5
就学,5
屋内,5
深爱,5
擒获,5
用于,5
大要,5
柔弱,5
愤恨,5
排排,5
放肆,5
灯下,5
退兵,5
身经百战,5
更要,5
日日,5
算在,5
配不上,5
奴才,5
并用,5
通到,5
佛像,5
面点,5
字样,5
腕骨,5
窗子,5
镇定,5
才怪,5
一大半,5
防到,5
骨气,5
盼你,5
非常,5
馋嘴,5
打赢,5
站得,5
马快,5
清清,5
